,Shots,Goals,Takeaways,Hits,Blocked Shots,Giveaways,Missed Shots,Penalities,#Won Faceoffs,HoA_away,HoA_home,startRinkSide_left,startRinkSide_right
17303,6.0,0.0,2.0,9.0,8.0,3.0,6.0,3.0,8.0,1,0,1,0
17304,10.0,1.0,2.0,10.0,4.0,1.0,7.0,0.0,7.0,0,1,1,0
17305,9.0,1.0,4.0,11.0,4.0,1.0,1.0,2.0,7.0,1,0,0,1
17306,10.0,1.0,0.0,13.0,5.0,1.0,3.0,3.0,12.0,0,1,0,1
17307,3.0,1.0,2.0,12.0,6.0,4.0,8.0,2.0,4.0,1,0,0,1
17308,9.0,1.0,2.0,6.0,5.0,13.0,3.0,3.0,16.0,0,1,0,1
17309,9.0,1.0,3.0,8.0,7.0,2.0,1.0,3.0,12.0,1,0,1,0
17310,9.0,0.0,4.0,9.0,2.0,2.0,8.0,1.0,6.0,0,1,1,0
17311,12.0,0.0,2.0,13.0,1.0,0.0,3.0,0.0,4.0,1,0,0,1
17312,6.0,0.0,1.0,13.0,6.0,2.0,6.0,1.0,8.0,0,1,0,1
17313,7.0,1.0,2.0,11.0,3.0,3.0,2.0,0.0,6.0,1,0,1,0
17314,9.0,0.0,1.0,11.0,5.0,2.0,5.0,2.0,9.0,0,1,1,0
17315,8.0,0.0,1.0,6.0,6.0,1.0,5.0,1.0,9.0,1,0,1,0
17316,7.0,0.0,3.0,5.0,7.0,5.0,1.0,0.0,9.0,0,1,1,0
17317,6.0,1.0,2.0,7.0,0.0,1.0,2.0,1.0,11.0,1,0,1,0
17318,7.0,1.0,1.0,8.0,7.0,4.0,2.0,1.0,9.0,0,1,1,0
17319,6.0,0.0,4.0,5.0,2.0,5.0,2.0,1.0,9.0,1,0,0,1
17320,6.0,1.0,7.0,11.0,5.0,0.0,6.0,1.0,11.0,0,1,0,1
17321,7.0,2.0,5.0,8.0,1.0,4.0,6.0,0.0,8.0,1,0,0,1
17322,6.0,0.0,3.0,13.0,12.0,5.0,2.0,1.0,9.0,0,1,0,1
17323,5.0,0.0,4.0,7.0,4.0,1.0,6.0,1.0,10.0,1,0,1,0
17324,2.0,1.0,4.0,12.0,5.0,5.0,4.0,0.0,10.0,0,1,1,0
17325,7.0,0.0,2.0,7.0,9.0,0.0,3.0,2.0,11.0,1,0,1,0
17326,18.0,2.0,5.0,12.0,2.0,1.0,3.0,2.0,7.0,0,1,1,0
17327,6.0,0.0,2.0,15.0,8.0,1.0,4.0,2.0,9.0,1,0,1,0
17328,10.0,0.0,2.0,11.0,2.0,4.0,3.0,1.0,11.0,0,1,1,0
17329,5.0,2.0,2.0,3.0,5.0,0.0,3.0,4.0,11.0,1,0,0,1
17330,11.0,2.0,1.0,13.0,5.0,1.0,5.0,2.0,7.0,0,1,0,1
17331,11.0,3.0,2.0,5.0,3.0,1.0,3.0,1.0,14.0,1,0,1,0
17332,5.0,3.0,6.0,7.0,8.0,1.0,1.0,2.0,10.0,0,1,1,0
17333,11.0,1.0,2.0,11.0,4.0,3.0,11.0,2.0,18.0,1,0,0,1
17334,10.0,2.0,1.0,11.0,6.0,2.0,2.0,3.0,7.0,0,1,0,1
17335,13.0,0.0,3.0,11.0,2.0,1.0,2.0,0.0,11.0,1,0,1,0
17336,4.0,0.0,1.0,18.0,11.0,3.0,2.0,1.0,10.0,0,1,1,0
17337,10.0,0.0,3.0,9.0,11.0,1.0,3.0,1.0,11.0,1,0,1,0
17338,8.0,1.0,2.0,6.0,7.0,4.0,3.0,1.0,12.0,0,1,1,0
17339,4.0,0.0,3.0,8.0,3.0,1.0,5.0,2.0,8.0,1,0,1,0
17340,4.0,1.0,5.0,8.0,1.0,3.0,4.0,4.0,9.0,0,1,1,0
17341,10.0,3.0,1.0,5.0,2.0,2.0,4.0,0.0,10.0,1,0,0,1
17342,3.0,0.0,2.0,5.0,2.0,2.0,3.0,2.0,10.0,0,1,0,1
17343,14.0,1.0,1.0,6.0,8.0,0.0,3.0,2.0,9.0,1,0,0,1
17344,8.0,0.0,4.0,10.0,5.0,3.0,1.0,3.0,10.0,0,1,0,1
17345,10.0,1.0,1.0,14.0,8.0,1.0,4.0,4.0,8.0,1,0,1,0
17346,6.0,0.0,6.0,12.0,3.0,4.0,3.0,2.0,11.0,0,1,1,0
17347,5.0,0.0,2.0,7.0,5.0,0.0,2.0,1.0,9.0,1,0,0,1
17348,6.0,1.0,2.0,21.0,4.0,0.0,4.0,2.0,11.0,0,1,0,1
17349,9.0,0.0,2.0,6.0,5.0,0.0,3.0,1.0,10.0,1,0,1,0
17350,13.0,0.0,3.0,8.0,9.0,2.0,4.0,2.0,12.0,0,1,1,0
17351,7.0,0.0,3.0,18.0,7.0,2.0,2.0,4.0,11.0,1,0,1,0
17352,12.0,0.0,3.0,7.0,9.0,0.0,4.0,3.0,9.0,0,1,1,0
17353,7.0,2.0,1.0,9.0,3.0,6.0,4.0,2.0,13.0,1,0,0,1
17354,5.0,1.0,4.0,6.0,5.0,5.0,1.0,1.0,9.0,0,1,0,1
17355,7.0,0.0,4.0,7.0,3.0,4.0,5.0,2.0,13.0,1,0,0,1
17356,7.0,1.0,3.0,5.0,3.0,3.0,2.0,1.0,7.0,0,1,0,1
17357,7.0,2.0,0.0,1.0,3.0,1.0,3.0,0.0,10.0,1,0,0,1
17358,8.0,1.0,2.0,9.0,1.0,8.0,3.0,1.0,8.0,0,1,0,1
17359,5.0,0.0,0.0,13.0,5.0,0.0,6.0,1.0,5.0,1,0,1,0
17360,12.0,0.0,5.0,14.0,6.0,2.0,3.0,1.0,12.0,0,1,1,0
17361,8.0,2.0,4.0,7.0,5.0,2.0,1.0,6.0,12.0,1,0,1,0
17362,10.0,2.0,2.0,13.0,4.0,8.0,2.0,5.0,16.0,0,1,1,0
17363,9.0,1.0,3.0,17.0,1.0,1.0,1.0,1.0,9.0,1,0,1,0
17364,12.0,1.0,5.0,9.0,2.0,3.0,1.0,0.0,6.0,0,1,1,0
17365,5.0,0.0,1.0,9.0,6.0,1.0,3.0,2.0,6.0,1,0,1,0
17366,10.0,2.0,1.0,7.0,4.0,2.0,4.0,0.0,10.0,0,1,1,0
17367,11.0,1.0,4.0,9.0,6.0,2.0,2.0,3.0,11.0,1,0,0,1
17368,16.0,0.0,2.0,7.0,4.0,1.0,6.0,0.0,15.0,0,1,0,1
17369,6.0,1.0,2.0,10.0,2.0,0.0,1.0,1.0,8.0,1,0,1,0
17370,9.0,1.0,3.0,17.0,6.0,2.0,5.0,3.0,10.0,0,1,1,0
17371,12.0,1.0,9.0,9.0,12.0,5.0,3.0,0.0,11.0,1,0,1,0
17372,10.0,1.0,6.0,7.0,3.0,5.0,10.0,0.0,9.0,0,1,1,0
17373,9.0,1.0,5.0,8.0,8.0,0.0,3.0,1.0,10.0,1,0,1,0
17374,12.0,0.0,1.0,10.0,4.0,4.0,8.0,0.0,8.0,0,1,1,0
17375,8.0,0.0,3.0,14.0,4.0,2.0,2.0,2.0,9.0,1,0,1,0
17376,14.0,0.0,4.0,13.0,3.0,4.0,3.0,1.0,10.0,0,1,1,0
17377,7.0,0.0,8.0,3.0,5.0,3.0,5.0,1.0,10.0,1,0,0,1
17378,10.0,1.0,4.0,12.0,8.0,7.0,3.0,0.0,6.0,0,1,0,1
17379,12.0,1.0,2.0,7.0,6.0,0.0,2.0,1.0,9.0,1,0,1,0
17380,6.0,1.0,1.0,12.0,12.0,3.0,3.0,1.0,10.0,0,1,1,0
17381,7.0,1.0,1.0,7.0,3.0,2.0,6.0,1.0,14.0,1,0,1,0
17382,7.0,0.0,2.0,7.0,5.0,2.0,2.0,3.0,6.0,0,1,1,0
17383,8.0,2.0,3.0,5.0,5.0,0.0,3.0,2.0,8.0,1,0,1,0
17384,10.0,1.0,1.0,12.0,9.0,4.0,2.0,2.0,8.0,0,1,1,0
17385,8.0,1.0,3.0,6.0,7.0,6.0,3.0,0.0,8.0,1,0,0,1
17386,7.0,0.0,5.0,9.0,2.0,5.0,3.0,1.0,9.0,0,1,0,1
17387,13.0,0.0,2.0,8.0,6.0,0.0,6.0,2.0,6.0,1,0,1,0
17388,10.0,0.0,7.0,7.0,6.0,2.0,9.0,2.0,15.0,0,1,1,0
17389,5.0,2.0,3.0,8.0,9.0,2.0,2.0,2.0,13.0,1,0,1,0
17390,8.0,2.0,1.0,11.0,3.0,3.0,1.0,0.0,6.0,0,1,1,0
17391,12.0,0.0,3.0,10.0,11.0,6.0,2.0,0.0,5.0,1,0,1,0
17392,10.0,1.0,2.0,7.0,3.0,2.0,5.0,0.0,10.0,0,1,1,0
17393,16.0,0.0,1.0,9.0,4.0,2.0,6.0,1.0,3.0,1,0,0,1
17394,12.0,2.0,2.0,10.0,6.0,4.0,5.0,1.0,11.0,0,1,0,1
17395,9.0,1.0,1.0,13.0,10.0,0.0,3.0,2.0,6.0,1,0,1,0
17396,12.0,2.0,5.0,4.0,3.0,2.0,6.0,0.0,12.0,0,1,1,0
17397,11.0,0.0,2.0,7.0,4.0,3.0,5.0,1.0,6.0,1,0,1,0
17398,15.0,2.0,3.0,10.0,7.0,6.0,4.0,2.0,11.0,0,1,1,0
17399,15.0,1.0,2.0,10.0,5.0,1.0,2.0,1.0,13.0,1,0,0,1
17400,12.0,1.0,0.0,12.0,6.0,1.0,5.0,2.0,16.0,0,1,0,1
17401,9.0,1.0,1.0,7.0,5.0,3.0,4.0,1.0,11.0,1,0,0,1
17402,8.0,2.0,3.0,3.0,11.0,5.0,1.0,2.0,9.0,0,1,0,1
17403,5.0,2.0,1.0,2.0,6.0,1.0,0.0,1.0,2.0,1,0,0,1
17404,9.0,0.0,3.0,15.0,7.0,3.0,7.0,0.0,10.0,0,1,0,1
17405,7.0,0.0,4.0,10.0,7.0,2.0,5.0,0.0,9.0,1,0,1,0
17406,10.0,0.0,3.0,18.0,7.0,2.0,7.0,0.0,8.0,0,1,1,0
17407,16.0,1.0,4.0,8.0,2.0,1.0,3.0,1.0,9.0,1,0,1,0
17408,8.0,0.0,2.0,12.0,5.0,4.0,0.0,2.0,11.0,0,1,1,0
17409,7.0,0.0,5.0,5.0,4.0,2.0,5.0,1.0,9.0,1,0,1,0
17410,4.0,0.0,4.0,4.0,3.0,7.0,6.0,0.0,4.0,0,1,1,0
17411,10.0,2.0,2.0,10.0,8.0,1.0,3.0,2.0,7.0,1,0,0,1
17412,16.0,0.0,4.0,9.0,4.0,9.0,8.0,4.0,11.0,0,1,0,1
17413,5.0,0.0,2.0,1.0,6.0,1.0,0.0,1.0,7.0,1,0,0,1
17414,8.0,1.0,2.0,9.0,7.0,4.0,6.0,1.0,9.0,0,1,0,1
17415,1.0,1.0,1.0,8.0,1.0,2.0,1.0,0.0,8.0,1,0,0,1
17416,12.0,0.0,3.0,7.0,4.0,5.0,6.0,0.0,8.0,0,1,0,1
17417,6.0,3.0,1.0,14.0,3.0,0.0,1.0,2.0,6.0,1,0,1,0
17418,9.0,0.0,0.0,9.0,2.0,3.0,6.0,1.0,13.0,0,1,1,0
17419,11.0,0.0,3.0,6.0,5.0,3.0,5.0,1.0,8.0,1,0,0,1
17420,10.0,0.0,3.0,9.0,4.0,5.0,5.0,1.0,7.0,0,1,0,1
17421,9.0,0.0,3.0,15.0,1.0,0.0,3.0,1.0,3.0,1,0,1,0
17422,5.0,1.0,5.0,18.0,5.0,3.0,3.0,1.0,10.0,0,1,1,0
17423,6.0,1.0,2.0,8.0,3.0,1.0,2.0,2.0,6.0,1,0,0,1
17424,13.0,2.0,4.0,2.0,6.0,5.0,5.0,2.0,12.0,0,1,0,1
17425,7.0,1.0,0.0,9.0,3.0,1.0,4.0,0.0,4.0,1,0,1,0
17426,12.0,0.0,3.0,13.0,4.0,2.0,3.0,1.0,10.0,0,1,1,0
17427,7.0,1.0,4.0,10.0,4.0,2.0,4.0,3.0,10.0,1,0,0,1
17428,1.0,0.0,3.0,12.0,4.0,3.0,4.0,1.0,6.0,0,1,0,1
17429,8.0,1.0,1.0,8.0,4.0,1.0,4.0,1.0,10.0,1,0,0,1
17430,9.0,2.0,5.0,11.0,3.0,1.0,4.0,2.0,10.0,0,1,0,1
17431,7.0,1.0,1.0,4.0,2.0,1.0,6.0,3.0,7.0,1,0,1,0
17432,7.0,1.0,3.0,10.0,4.0,6.0,2.0,2.0,7.0,0,1,1,0
17433,9.0,0.0,3.0,13.0,4.0,2.0,3.0,1.0,12.0,1,0,1,0
17434,10.0,1.0,3.0,10.0,5.0,3.0,5.0,0.0,9.0,0,1,1,0
17435,10.0,2.0,1.0,5.0,5.0,1.0,4.0,2.0,10.0,1,0,1,0
17436,6.0,1.0,0.0,8.0,9.0,0.0,2.0,0.0,7.0,0,1,1,0
17437,8.0,2.0,1.0,7.0,6.0,6.0,2.0,1.0,7.0,1,0,0,1
17438,8.0,0.0,5.0,9.0,3.0,4.0,5.0,1.0,9.0,0,1,0,1
17439,8.0,0.0,0.0,6.0,3.0,7.0,5.0,3.0,10.0,1,0,0,1
17440,8.0,1.0,5.0,12.0,7.0,5.0,3.0,0.0,9.0,0,1,0,1
17441,11.0,0.0,6.0,10.0,4.0,1.0,2.0,1.0,7.0,1,0,1,0
17442,9.0,1.0,11.0,7.0,1.0,0.0,3.0,0.0,8.0,0,1,1,0
17443,9.0,0.0,1.0,6.0,2.0,0.0,3.0,2.0,8.0,1,0,1,0
17444,11.0,1.0,2.0,5.0,4.0,3.0,4.0,1.0,10.0,0,1,1,0
17445,13.0,0.0,3.0,13.0,4.0,1.0,2.0,1.0,8.0,1,0,1,0
17446,6.0,0.0,1.0,15.0,6.0,3.0,0.0,1.0,12.0,0,1,1,0
17447,10.0,1.0,4.0,8.0,3.0,3.0,3.0,1.0,10.0,1,0,0,1
17448,8.0,0.0,3.0,12.0,7.0,5.0,3.0,1.0,11.0,0,1,0,1
17449,10.0,1.0,2.0,6.0,9.0,4.0,3.0,1.0,10.0,1,0,1,0
17450,12.0,0.0,5.0,7.0,5.0,2.0,6.0,2.0,10.0,0,1,1,0
17451,12.0,1.0,0.0,4.0,3.0,2.0,7.0,0.0,7.0,1,0,0,1
17452,3.0,1.0,1.0,7.0,1.0,3.0,1.0,2.0,11.0,0,1,0,1
17453,11.0,0.0,1.0,9.0,3.0,0.0,3.0,1.0,5.0,1,0,1,0
17454,15.0,0.0,1.0,14.0,3.0,0.0,4.0,0.0,11.0,0,1,1,0
17455,5.0,0.0,1.0,7.0,4.0,0.0,2.0,1.0,4.0,1,0,1,0
17456,5.0,0.0,1.0,8.0,4.0,2.0,5.0,0.0,6.0,0,1,1,0
17457,7.0,0.0,0.0,7.0,3.0,5.0,3.0,0.0,5.0,1,0,1,0
17458,9.0,1.0,4.0,17.0,8.0,2.0,7.0,0.0,10.0,0,1,1,0
17459,8.0,1.0,4.0,10.0,8.0,2.0,2.0,1.0,6.0,1,0,0,1
17460,5.0,1.0,3.0,7.0,6.0,8.0,4.0,1.0,7.0,0,1,0,1
17461,6.0,1.0,6.0,9.0,10.0,9.0,4.0,0.0,10.0,1,0,0,1
17462,13.0,0.0,3.0,7.0,8.0,4.0,2.0,0.0,6.0,0,1,0,1
17463,5.0,1.0,1.0,11.0,11.0,6.0,1.0,4.0,13.0,1,0,1,0
17464,12.0,0.0,1.0,12.0,3.0,3.0,4.0,2.0,14.0,0,1,1,0
17465,7.0,0.0,1.0,12.0,9.0,2.0,1.0,1.0,5.0,1,0,1,0
17466,12.0,0.0,4.0,12.0,2.0,1.0,6.0,1.0,10.0,0,1,1,0
17467,5.0,0.0,0.0,15.0,3.0,6.0,1.0,1.0,6.0,1,0,0,1
17468,13.0,2.0,3.0,5.0,4.0,4.0,4.0,0.0,10.0,0,1,0,1
17469,4.0,0.0,4.0,6.0,4.0,1.0,3.0,2.0,13.0,1,0,0,1
17470,7.0,0.0,5.0,6.0,6.0,4.0,8.0,1.0,2.0,0,1,0,1
17471,4.0,0.0,3.0,14.0,4.0,1.0,1.0,6.0,12.0,1,0,0,1
17472,9.0,1.0,0.0,12.0,7.0,2.0,0.0,5.0,14.0,0,1,0,1
17473,12.0,1.0,1.0,8.0,5.0,2.0,2.0,1.0,10.0,1,0,1,0
17474,16.0,1.0,2.0,5.0,6.0,3.0,3.0,1.0,13.0,0,1,1,0
17475,11.0,0.0,0.0,11.0,3.0,3.0,4.0,1.0,7.0,1,0,1,0
17476,15.0,0.0,3.0,16.0,6.0,5.0,6.0,2.0,13.0,0,1,1,0
17477,6.0,1.0,1.0,12.0,6.0,1.0,2.0,0.0,6.0,1,0,1,0
17478,4.0,1.0,2.0,9.0,8.0,7.0,2.0,1.0,8.0,0,1,1,0
17479,8.0,0.0,3.0,10.0,8.0,2.0,6.0,2.0,11.0,1,0,1,0
17480,8.0,0.0,2.0,8.0,14.0,2.0,6.0,1.0,6.0,0,1,1,0
17481,10.0,1.0,0.0,11.0,3.0,8.0,7.0,0.0,6.0,1,0,1,0
17482,5.0,0.0,2.0,11.0,4.0,8.0,6.0,2.0,12.0,0,1,1,0
17483,6.0,0.0,2.0,13.0,5.0,0.0,5.0,4.0,9.0,1,0,1,0
17484,8.0,0.0,3.0,14.0,1.0,2.0,3.0,4.0,10.0,0,1,1,0
17485,8.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,8.0,1,0,0,1
17486,7.0,2.0,1.0,7.0,3.0,5.0,3.0,1.0,10.0,0,1,0,1
17487,5.0,1.0,0.0,8.0,2.0,1.0,5.0,1.0,7.0,1,0,1,0
17488,10.0,1.0,2.0,14.0,6.0,2.0,7.0,0.0,10.0,0,1,1,0
17489,15.0,1.0,1.0,5.0,3.0,0.0,1.0,0.0,10.0,1,0,0,1
17490,7.0,0.0,4.0,8.0,3.0,0.0,6.0,1.0,6.0,0,1,0,1
17491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
17492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
17493,4.0,1.0,4.0,10.0,6.0,3.0,2.0,2.0,7.0,1,0,0,1
17494,8.0,1.0,3.0,7.0,4.0,2.0,5.0,2.0,11.0,0,1,0,1
17495,6.0,0.0,0.0,9.0,4.0,0.0,6.0,1.0,12.0,1,0,0,1
17496,8.0,0.0,1.0,15.0,7.0,1.0,5.0,1.0,9.0,0,1,0,1
17497,7.0,3.0,4.0,6.0,7.0,6.0,2.0,2.0,11.0,1,0,0,1
17498,7.0,1.0,7.0,8.0,3.0,8.0,4.0,2.0,5.0,0,1,0,1
17499,7.0,1.0,3.0,7.0,4.0,3.0,3.0,3.0,8.0,1,0,1,0
17500,15.0,3.0,1.0,8.0,5.0,0.0,4.0,2.0,14.0,0,1,1,0
17501,7.0,0.0,0.0,8.0,2.0,3.0,3.0,1.0,9.0,1,0,1,0
17502,9.0,2.0,3.0,7.0,3.0,0.0,9.0,2.0,13.0,0,1,1,0
17503,4.0,0.0,3.0,8.0,8.0,0.0,3.0,3.0,5.0,1,0,0,1
17504,14.0,3.0,3.0,9.0,4.0,5.0,3.0,0.0,13.0,0,1,0,1
17505,7.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,7.0,1,0,0,1
17506,8.0,0.0,2.0,7.0,1.0,5.0,7.0,0.0,7.0,0,1,0,1
17507,15.0,0.0,2.0,8.0,5.0,5.0,2.0,1.0,9.0,1,0,0,1
17508,9.0,0.0,2.0,10.0,7.0,6.0,6.0,2.0,8.0,0,1,0,1
17509,6.0,0.0,3.0,6.0,1.0,1.0,6.0,0.0,5.0,1,0,1,0
17510,5.0,2.0,4.0,9.0,7.0,2.0,1.0,1.0,8.0,0,1,1,0
17511,5.0,0.0,1.0,13.0,7.0,1.0,1.0,3.0,7.0,1,0,1,0
17512,6.0,2.0,4.0,9.0,2.0,2.0,2.0,1.0,11.0,0,1,1,0
17513,6.0,1.0,6.0,7.0,7.0,5.0,4.0,0.0,13.0,1,0,0,1
17514,6.0,1.0,5.0,7.0,6.0,6.0,4.0,0.0,4.0,0,1,0,1
17515,9.0,0.0,0.0,11.0,5.0,1.0,5.0,2.0,6.0,1,0,1,0
17516,8.0,1.0,0.0,8.0,4.0,2.0,10.0,0.0,11.0,0,1,1,0
17517,9.0,2.0,3.0,10.0,2.0,2.0,0.0,2.0,14.0,1,0,1,0
17518,14.0,1.0,4.0,7.0,3.0,1.0,4.0,1.0,11.0,0,1,1,0
17519,12.0,1.0,2.0,8.0,5.0,8.0,4.0,0.0,11.0,1,0,0,1
17520,9.0,1.0,3.0,10.0,5.0,8.0,2.0,2.0,12.0,0,1,0,1
17521,5.0,0.0,0.0,13.0,1.0,3.0,5.0,2.0,12.0,1,0,1,0
17522,12.0,0.0,2.0,12.0,3.0,6.0,9.0,1.0,7.0,0,1,1,0
17523,11.0,2.0,2.0,11.0,5.0,2.0,4.0,4.0,10.0,1,0,0,1
17524,17.0,0.0,3.0,10.0,2.0,6.0,5.0,4.0,13.0,0,1,0,1
17525,2.0,0.0,1.0,7.0,7.0,1.0,5.0,1.0,12.0,1,0,0,1
17526,7.0,2.0,5.0,10.0,4.0,2.0,2.0,2.0,7.0,0,1,0,1
17527,4.0,1.0,2.0,3.0,4.0,3.0,0.0,3.0,10.0,1,0,1,0
17528,14.0,0.0,2.0,7.0,3.0,6.0,5.0,1.0,13.0,0,1,1,0
17529,4.0,0.0,2.0,10.0,2.0,3.0,3.0,1.0,7.0,1,0,1,0
17530,13.0,1.0,6.0,6.0,7.0,3.0,4.0,1.0,9.0,0,1,1,0
17531,5.0,0.0,1.0,11.0,6.0,5.0,3.0,2.0,10.0,1,0,1,0
17532,15.0,0.0,3.0,8.0,6.0,0.0,8.0,1.0,7.0,0,1,1,0
17533,7.0,0.0,2.0,6.0,6.0,3.0,3.0,2.0,8.0,1,0,0,1
17534,10.0,1.0,3.0,11.0,2.0,4.0,4.0,2.0,15.0,0,1,0,1
17535,7.0,2.0,2.0,6.0,2.0,2.0,2.0,4.0,10.0,1,0,0,1
17536,16.0,1.0,4.0,4.0,2.0,3.0,3.0,3.0,12.0,0,1,0,1
17537,9.0,0.0,0.0,12.0,2.0,2.0,4.0,2.0,11.0,1,0,1,0
17538,15.0,4.0,2.0,10.0,3.0,5.0,1.0,0.0,13.0,0,1,1,0
17539,11.0,2.0,3.0,10.0,5.0,3.0,2.0,1.0,17.0,1,0,0,1
17540,6.0,0.0,3.0,9.0,6.0,3.0,5.0,2.0,6.0,0,1,0,1
17541,6.0,0.0,2.0,6.0,4.0,2.0,3.0,1.0,11.0,1,0,0,1
17542,14.0,0.0,2.0,14.0,4.0,4.0,3.0,2.0,5.0,0,1,0,1
17543,8.0,1.0,0.0,11.0,5.0,3.0,1.0,1.0,11.0,1,0,0,1
17544,4.0,0.0,6.0,9.0,8.0,10.0,3.0,0.0,5.0,0,1,0,1
17545,16.0,2.0,4.0,8.0,4.0,6.0,5.0,1.0,9.0,1,0,0,1
17546,12.0,0.0,1.0,5.0,2.0,3.0,6.0,1.0,10.0,0,1,0,1
17547,6.0,0.0,2.0,4.0,3.0,2.0,5.0,2.0,5.0,1,0,1,0
17548,4.0,0.0,0.0,9.0,4.0,3.0,4.0,2.0,13.0,0,1,1,0
17549,9.0,1.0,1.0,4.0,6.0,2.0,5.0,1.0,12.0,1,0,0,1
17550,8.0,1.0,3.0,7.0,5.0,4.0,6.0,1.0,5.0,0,1,0,1
17551,9.0,1.0,3.0,7.0,6.0,4.0,3.0,2.0,14.0,1,0,0,1
17552,11.0,1.0,2.0,11.0,3.0,0.0,6.0,2.0,11.0,0,1,0,1
17553,8.0,1.0,0.0,4.0,8.0,3.0,1.0,0.0,8.0,1,0,0,1
17554,5.0,0.0,0.0,3.0,2.0,4.0,8.0,0.0,10.0,0,1,0,1
17555,15.0,0.0,0.0,5.0,5.0,2.0,7.0,1.0,9.0,1,0,1,0
17556,15.0,3.0,2.0,11.0,2.0,4.0,3.0,2.0,19.0,0,1,1,0
17557,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,9.0,1,0,0,1
17558,17.0,0.0,2.0,3.0,0.0,4.0,4.0,1.0,2.0,0,1,0,1
17559,11.0,0.0,2.0,6.0,2.0,4.0,3.0,1.0,8.0,1,0,1,0
17560,5.0,0.0,4.0,5.0,5.0,6.0,3.0,1.0,3.0,0,1,1,0
17561,5.0,0.0,4.0,6.0,4.0,0.0,1.0,1.0,6.0,1,0,0,1
17562,7.0,0.0,5.0,11.0,2.0,0.0,6.0,2.0,11.0,0,1,0,1
17563,4.0,0.0,1.0,13.0,3.0,2.0,2.0,1.0,8.0,1,0,1,0
17564,15.0,1.0,2.0,5.0,5.0,5.0,2.0,0.0,9.0,0,1,1,0
17565,5.0,0.0,5.0,4.0,6.0,5.0,2.0,3.0,10.0,1,0,0,1
17566,12.0,0.0,2.0,6.0,6.0,4.0,4.0,0.0,12.0,0,1,0,1
17567,7.0,1.0,0.0,6.0,5.0,0.0,3.0,2.0,12.0,1,0,1,0
17568,8.0,0.0,2.0,9.0,5.0,4.0,2.0,2.0,6.0,0,1,1,0
17569,7.0,0.0,0.0,5.0,2.0,2.0,9.0,0.0,11.0,1,0,0,1
17570,6.0,1.0,1.0,6.0,5.0,5.0,6.0,1.0,8.0,0,1,0,1
17571,8.0,0.0,3.0,10.0,5.0,1.0,2.0,3.0,4.0,1,0,0,1
17572,7.0,0.0,4.0,12.0,6.0,0.0,6.0,2.0,12.0,0,1,0,1
17573,7.0,1.0,2.0,12.0,6.0,0.0,1.0,1.0,8.0,1,0,1,0
17574,10.0,2.0,6.0,9.0,5.0,5.0,2.0,2.0,8.0,0,1,1,0
17575,15.0,0.0,3.0,8.0,6.0,2.0,3.0,2.0,15.0,1,0,0,1
17576,6.0,0.0,3.0,11.0,2.0,6.0,2.0,3.0,12.0,0,1,0,1
17577,11.0,0.0,1.0,7.0,4.0,0.0,2.0,0.0,6.0,1,0,0,1
17578,8.0,2.0,1.0,11.0,7.0,1.0,4.0,0.0,10.0,0,1,0,1
17579,10.0,2.0,2.0,9.0,8.0,1.0,5.0,1.0,9.0,1,0,0,1
17580,8.0,2.0,1.0,11.0,7.0,1.0,4.0,1.0,15.0,0,1,0,1
17581,13.0,1.0,3.0,11.0,10.0,0.0,3.0,1.0,8.0,1,0,0,1
17582,12.0,1.0,2.0,8.0,4.0,1.0,7.0,1.0,13.0,0,1,0,1
17583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
17584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
17585,5.0,1.0,5.0,9.0,4.0,5.0,6.0,2.0,9.0,1,0,0,1
17586,6.0,0.0,2.0,8.0,4.0,7.0,5.0,0.0,9.0,0,1,0,1
17587,5.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,7.0,1,0,0,1
17588,5.0,1.0,0.0,10.0,1.0,4.0,4.0,2.0,5.0,0,1,0,1
17589,10.0,0.0,1.0,5.0,2.0,2.0,5.0,1.0,14.0,1,0,1,0
17590,9.0,2.0,1.0,8.0,8.0,1.0,5.0,1.0,14.0,0,1,1,0
17591,7.0,1.0,3.0,9.0,3.0,0.0,3.0,3.0,11.0,1,0,1,0
17592,4.0,0.0,3.0,9.0,10.0,2.0,3.0,2.0,6.0,0,1,1,0
17593,12.0,0.0,2.0,10.0,5.0,5.0,3.0,1.0,10.0,1,0,1,0
17594,9.0,1.0,1.0,6.0,6.0,4.0,3.0,0.0,13.0,0,1,1,0
17595,7.0,2.0,1.0,4.0,2.0,2.0,8.0,2.0,12.0,1,0,1,0
17596,7.0,2.0,1.0,7.0,3.0,1.0,2.0,2.0,8.0,0,1,1,0
17597,9.0,0.0,2.0,3.0,4.0,2.0,4.0,0.0,9.0,1,0,1,0
17598,13.0,0.0,1.0,7.0,4.0,1.0,2.0,1.0,11.0,0,1,1,0
